Non-trivial	Trivial
0.10412	0.126656
0.164813	0.216878
0.581391	0.294219
0.495873	0.430027
1.04735	2.394205
0.333747	0.497693
1.074507	0.314067
0.946387	0.297658
0.543612	0.303836
0.101867	0.169563
0.295689	0.154864
0.089745	0.092783
0.154047	0.170418
0.811198	0.499794
0.209782	0.129461
0.293654	0.104504
0.665367	0.402078
0.090626	0.163047
0.198369	0.135079
0.115888	0.213126
0.17071	0.118347
0.043643	0.05985
0.050769	0.091604
0.737493	0.547813
2.268758	0.045618
0.138822	0.08003
0.15387	0.159611
0.924548	0.212288
1.631357	1.438476
0.166468	0.081377
0	0
0.288319	0.054461
0.204468	0.030191
0.398514	0.119343
5.080703	0
0.708195	0.75878
0.687178	0.226958
0.157196	0.073295
0.216147	0.201336
0	0
2.46883	1.906386
1.901456	0.341525
2.715201	0.872933
0.174981	0.078185
0.383158	0.072451
0.27927	0.269712
0.809774	0.757022
0.480599	0.173295
0.021105	0.057814
0.366904	0.22957
0.383701	0.077133
15.45813	1.648759
0.839931	0.161809
3.353438	2.516365
0.514005	0.363512
0.630985	0.406065
0.466877	0.485426
0.348098	0.099189
0.20103	0.138848
0.090564	0.168776
0.355338	0.113643
0.213018	0.301602
0.15895	0.086177
0.405771	0.313132
1.072492	0.664342
0.183546	0.128736
0.701296	0.126324
1.08202	0.429923
0.060869	0.072067
0.081096	0.04174
0.281443	0.246956
0.655166	0.311932
0.220606	0.242562
0.516538	0.254482
0.175966	0.067853
2.088879	0.298129
0.221255	0.102319
0.284531	0.12715
0.255479	0.179028
0.071482	0.191946
0.33749	0.119051
1.635293	0.121955
0.150326	0.087837
0.178653	0.083675
0.573178	0.691898
0.104964	0.093467
0.188771	0.158719
0.198934	0.105036
0.278098	0.178834
0.244769	0.230086
0.72927	0.084491
0.22738	0.116413
0.330732	0.571793
0.183098	0.199242
1.079666	0.358734
0.10548	0.674849
2.127821	0.301495
0.755349	0.202323
0.282794	0.195165
7.915412	0.497555
0.224884	0.133837
2.772014	0.370662
0.274947	0.194951
0.928031	1.545408
0.562751	0.732726
0.237692	0.155522
0.336903	0.197124
0.225402	0.098173
0.345226	0.259552
0.521348	0.197541
0.233253	0.308714
0.204929	0.196735
1.016755	0.536035
0.80928	0.644524
1.52183	0.398296
0.130579	0.155067
0.121073	0.18952
0.42493	0.20744
0.096595	0.123171
0.81846	1.02601
0.686474	0.479908
0.502549	0.144787
0.167074	0.306056
0.092536	0.172944
0.090966	0.107702
0.178689	0.062747
0.109467	0.084192
0.062381	0.103104
0.088217	0.169515
0.146831	0.098194
0.466543	0.092036
0.139606	0.100253
0.255804	0.077847
0.07731	0.059461
0.207606	0.250131
0.072963	0.099186
1.304247	0.786998
0.203551	0.133693
0.157791	0.062112
3.144422	1.931327
0.118353	0.093276
0.218655	0.090801
0.284381	0.403555
0.115233	0.078926
0.027104	0.050741
0.312359	0.054054
0.043576	0.046054
0.257797	0.062597
0.023035	0.050868
1.525078	0.277176
1.034964	0.408534
0.0704	0.052199
0.404335	0.036144
0.084497	0.057073
0.038872	0.063233
0.597691	0.225237
1.043508	0.547002
0.098675	0.063761
0.134219	0.035356
0.074121	0.087135
0.072873	0.047601
0.459551	0.13696
0.183843	0.250702
7.329598	3.093998
0.093628	0.074014
0.444969	0.026886
0.256328	0.05889
0.551583	0.648291
0.026955	0.063565
0.089646	0.082966
0.249447	0.283307
0.154371	0.220747
1.709427	0.818118
0.232049	0.685913
0.984039	0.26685
0.066867	0.071872
0.405238	0.085461
0.040998	0.042785
1.694238	0.51192
0.084268	0.021384
0.197696	0.597598
0.092051	0.064544
1.935168	0.569359
0.102822	0.051625
0.224759	0.180649
0.058809	0.095477
0.113721	0.088952
0.075048	0.056272
0.439022	0.258926
0.944144	0.33144
0.096008	0.079716
0.147083	0.128298
0.081253	0.066843
0.115008	0.079861
0.25811	0.0725
0.571417	0.116117
0.352324	0.419397
0.929317	0.3388
0.055105	0.050555
0.154597	0.065506
0.07589	0.051976
0.239032	0.097086
0.098955	0.043174
0.49812	0.43392
0.114039	0.1028
0.421257	0.311266
0.087949	0.097462
0.679917	0.247724
0.382258	0.444915
0.037803	0.085995
0.074767	0.055344
0.062723	0.157914
0.068642	0.053188
0.034671	0.075831
0.097029	0.110724
0.054403	0.081346
0.154427	0.084979
0.275488	0.084542
0.25718	0.148594
