Non-trivial	Trivial
0.107921	0.05979
0.134413	0.132561
0.140501	0.085951
0.115599	0.059779
0.038186	0.04273
0.109635	0.084274
0.181212	0.144619
0.199447	0.19087
0.167299	0.155477
0.106842	0.077202
0.203246	0.25192
0.174394	0.226487
0.13682	0.081278
0.106309	0.050286
0.07659	0.094994
0.54572	0.397367
0.722362	0.18314
0.074796	0.069539
0.303289	0.330851
0.082622	0.083595
0.199883	0.102583
0.069224	0.135234
3.633727	3.535829
0.13198	0.120856
0.324173	0.431277
0.163031	0.140193
0.363096	0.440711
0.224861	0.092804
0.421249	0.452545
0.17076	0.088933
0.452074	0.197062
0.099203	0.103112
1.750891	1.229571
0.324746	0.144247
0.098383	0.110139
0.182139	0.087456
0.109346	0.101933
29.85001	0
1.149976	1.304234
0.148905	0.153734
0.279482	0.113289
0.14499	0.168965
0.188489	0.130214
0.138294	0.090856
0.09971	0.055946
0.094018	0.189451
0.096743	0.049189
5.23164	1.464433
2.623213	2.569738
2.533849	3.760972
0.167377	0.163239
0.388284	0.511457
0.029776	0.053196
0.296891	0.133811
0.102079	0.095006
0.104109	0.068928
0.1195	0.08519
3.422425	1.503118
0.005704	0.038782
0.162691	0.083077
0.117584	0.064965
0.096414	0.066148
0	0
0.21383	0.116194
0.048324	0.045867
0.079448	0.047037
0.093616	0.035549
0.534641	0.030023
0.472926	0.229612
0.139604	0.126865
0.268318	0.053805
0.268136	0.147504
0.091313	0.079937
4.421079	3.610059
1.644794	1.209324
2.402343	2.150556
0.552528	0.361441
0.189195	0.368597
0.143202	0.066081
0.079832	0.068014
0.099404	0.053232
0.336905	0.305652
0.04358	0.006927
0.453403	0.143444
0.087986	0.055639
0.902394	0.660927
0.087938	0.049948
0.085092	0.081801
0.176225	0.061561
1.486945	0.074136
0.081879	0.1135
0.128672	0.12726
0.776673	0.18086
0.067858	0.034166
0.03266	0.05823
0.10151	0.0466
0.145061	0.086281
0.102785	0.115198
0.163839	0.132919
0.50132	0.27422
0.152959	0.16608
2.755734	1.579818
0.900022	0.52987
0.140928	0.084564
0.084656	0.064928
0.087656	0.077208
0.018876	0.06586
0.256931	0.202387
0.098141	0.05606
0.332006	0.055218
2.194364	0.371675
0.155277	0.168517
0.146272	0.099703
0.074575	0.101837
2.353694	1.983409
0.106907	0.099069
0.147798	0.063839
0.270628	0.189669
0.068485	0.073901
0.030712	0.089267
0.092429	0.072759
0.083259	0.103752
0.089118	0.034851
0.169132	0.156231
0.187322	0.136016
0	1.216713
0.027719	0.069245
0.375919	0.299845
0.122707	0.205404
0.126893	0.072061
0.136115	0.061872
0.271867	0.119993
0.131502	0.074069
0.087513	0.053109
0.250675	0.186183
0.073547	0.065945
0.082749	0.049277
0.094697	0.052149
0.047337	0.046979
0.010171	0.027152
0.044969	0.049463
0.05961	0.038316
0.069815	0.039562
0.0167	0.040282
0.131094	0.088155
0.292352	0.291741
0.084701	0.067635
0.044442	0.055914
0.069545	0.043179
0.028779	0.041995
0.209326	0.041602
1.549425	0.053279
0.062472	0.036253
0.048253	0.040606
0.051553	0.051254
6.396943	4.663112
0.062599	0.036411
0.042867	0.022961
0.078271	0.043715
0.255073	0.061721
0.059865	0.060334
0.034435	0.104833
0.137133	0.042267
0.084464	0.077476
0.123286	0.058364
0.272307	0.05032
1.574777	3.593116
0.041944	0.043183
0.067629	0.072525
3.79962	5.415291
0.092334	0.08774
0.060913	0.063946
0.045064	0.043439
0.093935	0.094304
0	0
0.315427	0.093778
25.31808	2.863278
0.81009	0.184414
0.159195	0.087466
0.068176	0.058403
0.051015	0.034681
0.754809	0.07307
0.151886	0.105363
0.122406	0.038886
5.925786	5.771502
0.056021	0.074802
0.110636	0.039274
0.524407	0.043966
0.328051	0.141591
0.090496	0.036829
0.108901	0.039365
0.058348	0.057086
0.192533	0.668444
0.075239	0.087224
0.782566	0.059829
0.072049	0.079609
0.117182	0.036831
0.072831	0.055733
0.075974	0.053162
0.145515	0.103519
0.119496	0.4052
0.16159	0.104546
0.64686	1.293064
0.162797	0.037692
0.085708	0.035542
0.188721	0.047474
0.070967	0.045084
0.071075	0.075208
0.033764	0.04359
0.052982	0.061961
0.373948	0.054797
0.245793	0.080468
2.508203	3.069088
4.121739	0.535979
2.025071	0.516323
0.122458	0.066047
0.153805	0.039743
0.178122	0.055763
0.202726	0.045493
0.041062	0.199669
0.199638	0.128369
0.195655	0.204338
0.141808	0.07413
0.098597	0.074537
0.087933	0.073289
0.210539	0.081284
1.094668	0.044853
70.03856	9.237161
0.073416	0.068555
0.182156	0.226659
