Non-trivial	Trivial
1.14222	0.800101
2.71834	1.008324
0.218811	0.185075
0.126042	0.124634
0.148526	0.159309
0.170814	0.176604
1.159113	0.704602
2.999566	2.386626
0.658997	0.788749
0.586104	0.495913
0.491325	0.267308
2.320961	1.402239
1.12032	0.753106
0.339481	0.260242
0.274292	0.236166
2.087003	1.404077
0.151579	0.320661
0.22666	0.15462
0.224311	0.147112
0.584038	0.335648
0.815849	0.436425
0.132219	0.189096
0.27045	0.212278
1.005257	0.683225
0.165049	0.125926
1.0112	0.649237
0.208569	0.160657
0.250477	0.179658
0.210856	0.24357
0.207112	0.212147
0.074568	0.099197
1.533224	1.232623
0.997977	0.735384
0.211989	0.248327
0.407235	0.349675
0.103546	0.096042
0.103367	0.083619
0.381451	0.2954
0.688611	0.527362
0.094017	0.125636
0.117135	0.085391
0.371201	0.353334
3.29725	1.977998
0.182149	0.15121
0.241263	0.261182
0.460388	0.387727
4.720765	3.566811
0.110979	0.10667
300	0
0.282526	0.230209
0.098599	0.117962
0.107725	0.126297
25.72917	12.5
2.716654	1.94762
1.078983	0.659488
0.05802	0.131287
0.27797	0.222034
0	0
1.644681	1.107782
0.313937	0.295514
2.531384	1.023869
0.06287	0.116797
0.128744	0.106739
0.402945	0.359928
0.591885	0.35482
0.671115	0.352601
0.204668	0.166624
0.28295	0.190901
0.09284	0.075754
6.494644	4.387947
0.232978	0.218306
3.928042	2.11234
0.594254	0.494752
1.309122	0.88824
0.266923	0.127922
0.116392	0.077697
0.101011	0.127438
0.173693	0.133392
0.120341	0.142056
0.240551	0.30338
0.119785	0.082997
0.68671	0.617458
2.032387	1.287732
0.132171	0.135119
0.141068	0.135903
1.35516	0.98488
0.15179	0.109117
0.13658	0.128684
0.311956	0.335879
0.489863	0.409453
0.256372	0.090006
0.413719	0.179583
0.109815	0.13085
0.444849	0.214743
0.136857	0.063092
0.174408	0.156988
0.143464	0.14536
0.185992	0.158002
0.183495	0.15314
0.219121	0.140742
0.163073	0.115349
0.380822	0.229909
1.220691	0.909929
0.176077	0.140508
0.288955	0.196906
0.783333	0.536076
0.410906	0.295496
0.256993	0.150105
0.100445	0.074473
0.073558	0.117968
0.234646	0.257887
0.16383	0.127203
0.301575	0.257663
0.791546	0.565636
0.179469	0.196157
0.358413	0.273305
0.42091	0.314619
0.770007	0.43003
0.278237	0.201169
0.504203	0.450466
0.166161	0.157348
2.540194	1.482628
1.315798	0.734866
0.223382	0.227479
0.790303	0.426258
0.246158	0.159681
0.454635	0.335764
0.391621	0.21811
0.264232	0.154774
0.229858	0.222966
0.956959	0.72466
1.399928	1.045213
0.417109	0.489065
0.161948	0.144977
0.329471	0.366206
0.147611	0.129877
0.081955	0.120322
1.373867	0.845515
0.643499	0.508455
0.107633	0.182467
0.361737	0.271925
0.106405	0.176868
0.073103	0.125324
0.215171	0.175684
0.068716	0.080848
0.115334	0.140856
0.158005	0.124657
0.075136	0.094845
0.128211	0.107927
0.141255	0.152651
0.09182	0.097446
0.104006	0.102975
0.26785	0.165248
0.125144	0.122238
2.080269	1.520599
0.164417	0.14214
0.054547	0.056957
4.493412	1.924234
0.117369	0.094876
0.077273	0.101992
0.663951	0.626936
0.04904	0.062138
0.038082	0.050208
0.08199	0.0749
0.065416	0.075408
0.035404	0.062518
0.066345	0.07292
0.832899	0.40832
0.360829	0.440787
0.047427	0.063616
0.05461	0.049716
0.045584	0.05662
0.092766	0.088228
0.077923	0.11096
1.085692	0.900061
0.081897	0.078523
0.130817	0.100687
0.11604	0.121095
0.03341	0.070817
0.457037	0.319472
0.287043	0.262996
7.7968	2.983608
0.056338	0.092039
0.00809	0.024008
0.048238	0.080944
0.353483	0.215327
0.136368	0.099593
0.254873	0.088478
0.142428	0.152348
0.617435	0.378272
1.884558	0.893345
0.548114	0.431664
0.232765	0.213618
0.139779	0.096415
0.192178	0.106588
0.066507	0.076012
2.544503	1.504308
0.106796	0.064889
1.138894	0.643218
0.062846	0.065082
1.160818	0.863565
0.063888	0.053281
0.131622	0.123432
0.223028	0.187924
0.077871	0.053528
0.105089	0.089546
0.162939	0.106061
0.255853	0.254368
0.116862	0.117627
0.244768	0.204715
0.100397	0.123835
0.224834	0.113006
0.095771	0.087922
0.060937	0.128627
0.428734	0.395698
0.900224	0.71856
0.105323	0.083534
0.061536	0.085318
0.044443	0.063633
0.16777	0.136959
0.034947	0.071852
0.558834	0.423224
0.069621	0.074721
