Non-trivial	Trivial
0.764074	0.585365
0.10948	0.154011
0.994918	0.71085
0.491361	0.723281
0.245564	0.156218
0.080176	0.08016
0.933183	0.887805
1.622037	1.029599
0.643896	1.220639
0.121755	0.107576
0.357066	0.32898
0.077062	0.102386
0.065059	0.152728
1.94252	0.813885
0.576073	0.907904
0.278962	0.25076
0.256435	0.189357
0.166894	0.165905
0.139743	0.08859
0.342373	0.143112
0.088097	0.07725
0.282611	0.118721
0.106318	0.100272
0.139637	0.120846
0.122034	0.107393
0.208343	0.169385
0.093533	0.126312
0.213565	0.100163
0.216976	0.160201
0.117227	0.127067
1.880036	2.892257
0.331004	0.134112
0.128183	0.065672
2.293578	2.293578
0.074177	0.088625
0.102761	0.094367
0.707129	1.793097
0.075801	0.087087
0.056301	0.043506
0.080323	0.139846
0.132973	0.105803
0.089018	0.092031
0.054818	0.070711
0.649605	0.352482
0.494908	0.554746
0.076754	0.053317
0.040297	0.037881
0.083376	0.05153
0.135394	0.09187
0.102876	0.095893
0.749471	1.147869
0.076443	0.069799
0.053993	0.047118
0.105755	0.116312
0.082248	0.066471
0.132252	0.29328
0.548621	0.29731
4.27854	1.679451
0.096758	0.093656
0.031853	0.036474
0.15176	0.075358
0.589123	0.365809
0.220081	0.115559
0.340183	0.176975
0.219669	0.160909
0.493489	0.323266
3.132637	2.68134
0.524181	0.501702
0.242569	0.193524
0.226169	0.165593
0.171965	0.097228
0.191213	0.111144
1.263582	1.056749
0.243935	0.368893
1.222571	0.73563
0.119949	0.094275
1.445691	1.249868
0.035777	0.074491
0.147	0.154238
0.491711	0.32127
0.056295	0.06683
0.092104	0.097328
0.222107	0.141239
0.269235	0.230031
0.192724	0.162953
0.279066	0.277638
0.116665	0.069847
0.099741	0.104601
0.107765	0.072979
0.044284	0.100291
0.40468	0.54512
0.926376	1.161043
0.09132	0.076612
0.075743	0.068487
0.067117	0.07406
0.159908	0.145694
0.079438	0.062317
0.452689	0.555136
0.077459	0.065347
0.518135	0.565187
0.143313	0.170937
0.242426	0.347137
0.483667	0.633366
